"word","stars"
"metered",1.3318804711344
"frise's",1.33131203276597
"residential",1.33109986914958
"reasonable",1.32991500379192
"comfy",1.32927444209263
"bière",1.32880142997203
"omnivore",1.32880142997203
"hiccup",1.32700814226208
"richness",1.32673574412892
"trees",1.32673574412892
"hesitate",1.32665420389828
"inviting",1.32632886661437
"jay",1.3261261974867
"legit",1.32597155977078
"fresh",1.32517301281308
"accented",1.32439091155026
"pumpkin",1.32382890643281
"outs",1.32257283525426
"comprehensive",1.32227386270781
"nyah",1.32227386270781
"william",1.3217062481631
"malbec",1.32152547919981
"blown",1.32134869569398
"granola",1.32112193907295
"schwartz",1.32084098208883
"banana",1.3203664946814
"stretchy",1.320212525677
"tickle",1.320212525677
"expanding",1.31897075638134
"fireplace",1.31886817543952
"accompaniment",1.31881025558802
"expanded",1.31779453502503
"mochiko",1.31624841600237
"subtle",1.31580406152557
"smooth",1.3143299365089
"huckster",1.31396604982607
"sommelier",1.31308691618779
"flair",1.3123491146603
"eras",1.31233279696597
"fruity",1.31228430632775
"friendly",1.31202809856733
"custom",1.31066929868253
"classique",1.31007480257467
"terry",1.31007480257467
"nice_staff",1.30873408281404
"healthy",1.30868622381267
"yay",1.30774476137777
"thailand",1.30728774365104
"georgia",1.30548868974267
"speedy",1.30548868974267
"chocolate_chip",1.30483122115806
"craft_beer",1.30271542696445
"citrus",1.30220905454041
"holy",1.30168116483415
"melt",1.30077431703225
"dreams",1.30035560932519
"mornings",1.30035560932519
"sweetness",1.2995700815039
"casanova",1.29913066968011
"dutch",1.29826926051035
"montreal",1.2980556421333
"exploding",1.29792780101963
"engaging",1.29763046269906
"truffle",1.29747493528882
"cure",1.2971378574217
"meilleur",1.2971378574217
"mainland",1.29616359365092
"momma",1.29537713976366
"robust",1.29457150407428
"gorgonzola",1.29381020127862
"getaway",1.29332552092735
"innovative",1.29332552092735
"exploring",1.29297941449764
"art",1.29262150288739
"eu",1.29163953713116
"live_music",1.29069999109496
"nectar",1.29022944159254
"rotating",1.28980932463265
"ricotta",1.28869301948361
"mousse",1.28815886514739
"toro",1.28800413457064
"也",1.28800413457064
"kevin",1.28619538748388
"lovely",1.28517813767424
"franklin",1.28501896661444
"aqua",1.28476625398323
"welcomed",1.28476625398323
"vindaloo",1.28371803738839
"candlelight",1.28310845912248
"saturdays",1.28094896318544
"lebowski",1.28080461185275
"not_judge",1.28080461185275
"extensive",1.28059542475199
"wins",1.28005660949245
"smokiness",1.2794651657657
"stuffed",1.27921567394906
"venison",1.27797201275063
"purée",1.27765258200611
"cotija",1.27715928389432
"keeper",1.27645773021176
"bouche",1.27440503610351
"ninny",1.27440503610351
"maui",1.27291472394273
"disappoint",1.27267473331644
"not_dry",1.27257658588944
"strip_mall",1.27207791764924
"ahhh",1.27178352314599
"gouda",1.27168521641009
"relax",1.27119640088915
"mammies",1.2710575657116
"monsieur",1.27080858031055
"gracious",1.269848270125
"macaroon",1.26977555577428
"picas",1.26909807084805
"petit",1.26836099234034
"fresh_food",1.26790994429832
"empanadas",1.26785125370972
"people_watch",1.26755609547116
"pierogies",1.26751318529664
"rad",1.26727108280928
"european",1.26659927554839
"tastiness",1.26627099589887
"sooooooooo",1.26552399220661
"bookmark",1.26518530832919
"pecker",1.26446723337753
"savoy",1.26418289497386
"topped",1.26374823185156
"tentative",1.26352575732981
"refined",1.2631356636686
"boozy",1.26160588460504
"purist",1.26092628364052
"brews",1.26087944627675
"nirvana",1.26036725704067
"hokkaido",1.25975985313891
"puerto",1.25975985313891
"tempting",1.25975985313891
"authentically",1.25886320928393
"happy_hours",1.25886320928393
"rocking",1.25886320928393
"tiramisu",1.25804807850668
"greece",1.25766768414397
"not_five",1.2574061630196
"craft",1.2571103716727
"comfortable",1.25627290481401
"stylish",1.2559383636463
"plump",1.25579574346428
"stout",1.25558682417062
"penny",1.2553496802066
"bobbie",1.25462452924223
"chimichurri",1.25462452924223
"crunchiness",1.25462452924223
"mofongo",1.25462452924223
"not_over",1.25392639370595
"neapolitan",1.25386047532914
"weekly",1.25379166579544
"pudding",1.25347829463941
"operated",1.25317717508165
"compote",1.25247100631782
"codfish",1.25237105377702
"crepes",1.25233113714237
"ono",1.25214046558989
"caramelized",1.25161735759102
"swish",1.25109229587415
"legato",1.25040781127328
"christopher",1.24953811319219
"croquet",1.24818990652832
"riesling",1.24720683916925
"splurge",1.24704133289988
"modern",1.24649851312196
"rome",1.24586922292658
"khan",1.24561939576842
"ryan",1.2447763619964
"fie",1.24436621115811
"aperitif",1.24394305553714
"allan",1.24332138246436
"shannon",1.24332138246436
"brussels",1.24295078748803
"raymond",1.24291238702174
"hefeweizen",1.24240715735732
"crave",1.24236155467978
"challis",1.242240211903
"morsel",1.24210717724408
"ahhhh",1.24093033218442
"cocoa",1.24093033218442
"dhaba",1.24093033218442
"wednesdays",1.24038256430211
"omg",1.24032536765576
"chocolate",1.24024229944615
"overbearing",1.23978914909627
"indoor",1.23940533161218
"picnic",1.23909703196979
"beignets",1.23904738008897
"buttermilk",1.2382134473974
"dogmas",1.2381407735245
"talkative",1.23789738921189
"lively",1.23725627931525
"truffles",1.23656406645585
"weekends",1.23656406645585
"pleasantly",1.23648797871527
"alaska",1.23607110097036
"carpaccio",1.2360436864078
"tapas",1.23467986879704
"fingerling",1.23432348272671
"fiend",1.23392399880601
"gods",1.23392399880601
"northwest",1.23392399880601
"meringue",1.23296016458464
"penong",1.23267629560163
"absinthe",1.23237145902329
"gruyere",1.23225495080225
"decked",1.23215540979787
"vegan",1.23067284465732
"rotation",1.2306083678068
"roasted",1.22978594838216
"swedish",1.22946888464691
"patisserie",1.22919244899201
"candied",1.22820535911929
"savers",1.22811023281115
"shavings",1.22811023281115
"tunes",1.22811023281115
"confess",1.22735950627128
"stumble",1.22735950627128
"beauty",1.22642809244308
"sympa",1.22605268599816
"bakes",1.22555929467056
"hawaii",1.22555929467056
"prickly",1.22555929467056
"tataki",1.22555929467056
"beautiful",1.22505708878176
"finest",1.22400103811525
"phylum",1.22320843010961
"zubereitet",1.22320843010961
"flavours",1.22310821926708
"adorned",1.22237370283797
"braised",1.2223345570073
"assortment",1.22210081122993
"envy",1.22133538354886
"contemporary",1.22000864223499
"rican",1.21941087966501
"fulfilling",1.2188261119335
"chicken_pizza",1.21874360981945
"calmer",1.21825391985214
"parfait",1.21820006647977
"essayer",1.21806591388254
"fattiness",1.21714567413665
"levetto",1.21714567413665
"mississippi",1.21714567413665
"gelato",1.21694554432783
"satisfied",1.21603143790378
"courteous",1.21558026023112
"prosciutto",1.2155600302668
"authentic",1.21511979007689
"entertained",1.21506351551967
"ami",1.21479254967226
"textural",1.21456900284814
"toujours",1.21456900284814
"unbedingt",1.21456900284814
"hosted",1.21408428250674
"sicilian",1.21337493566566
"pommel",1.2122377288252
"wholeheartedly",1.2122377288252
"elvis",1.21161188344992
"handsome",1.21136622451756
"white_pizza",1.21120390442479
"pappardelle",1.21034430829896
"macrons",1.21011838880435
"mfg",1.21011838880435
"blackberry",1.20935367848755
"nick",1.20921745478739
"layered",1.20893680985467
"spot",1.20883722385942
"cruising",1.2081833392201
"joseph",1.2081833392201
"varied",1.20767879295813
"decent_prices",1.20766099454705
"balance",1.20594676847674
"charcuterie",1.20416087394259
"summertime",1.2040097028619
"broulee",1.20370217176182
"michelle",1.20187651094549
"pretty_damn",1.20187651094549
"vanessa",1.20187651094549
"burst",1.20158047614892
"creme",1.20107304198336
"devilled",1.20067769234783
"azo",1.20058135871052
"poke",1.20047463711232
"finale",1.20016995741235
"nerd",1.20016995741235
"staples",1.19996786554659
"vibes",1.19996786554659
"accoutrement",1.19789142714559
"forte",1.19782063947283
"gazpacho",1.19719725125787
"genuinely",1.19667446500312
"efficient",1.19548876982546
"laid",1.19514791128654
"lentil",1.19502832402069
"polenta",1.19494962932927
"study",1.19372138969566
"rosé",1.19358753664171
"sinus",1.19358753664171
"spice_level",1.19233022031473
"boutique",1.1920753588971
"shiloh",1.1920753588971
"kielbasa",1.19115490287865
"mondays",1.19111055799234
"jackpot",1.19071827630579
"raspberry",1.19060177501605
"soho",1.19060177501605
"mason",1.19046339277341
"fontana",1.19029632625639
"boom",1.19009062560731
"childhood",1.18975530537113
"waterfall",1.18972887618995
"lover",1.18965456400022
"blast",1.18956231530714
"bam",1.18949359201607
"goodness",1.18811724013506
"surprises",1.18737080591388
"comfit",1.18723352794828
"arcadia",1.18699074377331
"rupee",1.18680564857499
"sp",1.18527359554786
"arguably",1.18481097561418
"delivers",1.18454104623285
"spacious",1.18432183606647
"jamaica",1.18408649534069
"daily",1.18382051937945
"chickpea",1.18374437965598
"sundays",1.18302504749812
"family_friendly",1.18279005695653
"humour",1.18157640743658
"detract",1.18067586513006
"overdue",1.18001129380226
"piping_hot",1.17995104675022
"immensely",1.17953360035178
"croquets",1.17940288343173
"earl",1.17929277856095
"phoenix",1.17917570711467
"randy",1.1790250578135
"converted",1.17849560480902
"kirin",1.17770033589281
"intimacy",1.17740905667531
"rustic",1.17658909914711
"cheeses",1.17653197055569
"plentiful",1.17607628749232
"aussie",1.17543634625577
"gentle",1.17530665519452
"porchetta",1.17530665519452
"australian",1.17511841428524
"beast",1.17502700884372
"unreal",1.17487851104439
"doughnuts",1.17398092434624
"rosemary",1.17360985119895
"greets",1.17338316177626
"juices",1.17314405674827
"doll",1.17286510088227
"flown",1.1714059471217
"baa",1.17117551592121
"bookmarked",1.16954451780275
"explore",1.169528788725
"beet",1.1693465545817
"shared",1.169101682043
"outdoor",1.16828601977454
"accommodated",1.16749882850064
"lightly",1.16706281886963
"briny",1.16561224836647
"couches",1.16561224836647
"couscous",1.16561224836647
"curries",1.16561224836647
"dosage",1.16561224836647
"macadamise",1.16561224836647
"macron",1.16561224836647
"mahal",1.16561224836647
"marshmallow",1.16561224836647
"not_stars",1.16561224836647
"opera",1.16561224836647
"refuge",1.16561224836647
"rounded",1.16561224836647
"sustainable",1.16561224836647
"tamarind",1.16561224836647
"taylor",1.16561224836647
"toni",1.16561224836647
"uninitiated",1.16561224836647
"wimp",1.16561224836647
"pretty_darn",1.16417022319764
"bit_pricey",1.16309195212546
"watermelon",1.16296593731341
"fortunate",1.16235930786935
"hummus",1.16167997893019
"cellar",1.16164813869184
"berry",1.15956287005453
"velvet",1.15945416604173
"fun",1.15913442640173
"meaty",1.15904087192598
"kali",1.15876514983757
"enjoyed",1.15826053520647
"tasty",1.1578993435898
"brulee",1.15765180048327
"firefly",1.15738422240317
"shogun",1.15738422240317
"sonora",1.15694733606883
"osso",1.15679121152293
"endpoint",1.1567110202789
"hugo",1.15662935763589
"baristas",1.15582089747014
"yeti",1.15551807218468
"vanilla",1.15534486420444
"evoke",1.15530556321244
"tabouleh",1.15530556321244
"classic",1.15508971640293
"free_wife",1.15499256192793
"quirky",1.15442213305638
"humus",1.15435782204885
"evenings",1.15381544005764
"rapine",1.15352416084013
"papaya",1.15337305974605
"quail",1.15309133929188
"considerate",1.15255711383803
"unlike",1.15209976836092
"potent",1.15182161330121
"polished",1.15077686822051
"aioli",1.15070156172231
"foodie",1.15054863160288
"todd",1.15023316318898
"maine",1.14858381202502
"rockefeller",1.14843443977641
"duo",1.14828242377119
"arty",1.14759135714623
"mocha",1.14749984736128
"roots",1.14748011707696
"biscotti",1.14713800139226
"foie",1.14713800139226
"combination",1.14699199598273
"freshly",1.14660420825169
"magic",1.14611951304452
"caffeine",1.1451282506754
"intimidating",1.14477958688491
"petits",1.14477958688491
"kiwi",1.14432670293966
"lush",1.1431893073825
"sara",1.1431893073825
"francisco",1.14255569209567
"brandy",1.14082401824917
"glazed",1.139760496825
"pastry",1.1394826240323
"mule",1.13940668635682
"chandelier",1.1393267426045
"drink_specials",1.13815986267582
"varieties",1.13731354635395
"rehearsal",1.13723152113072
"belly",1.13684669771058
"zing",1.13652902788231
"maple",1.13644652229229
"beth",1.13594148807455
"not_overwhelmingly",1.13594148807455
"blossom",1.13574033037766
"amanda",1.13548501483929
"sturdy",1.13532971982111
"angie",1.13501427681543
"sleek",1.1342799254982
"coconut",1.13411464776602
"haha",1.13402724547507
"chorion",1.13395430089565
"cured",1.13371060384208
"tart",1.13301967950212
"creates",1.13297441204536
"elizabeth",1.13260769478332
"trusty",1.13260769478332
"tires",1.13155537568357
"sampled",1.13002392730804
"urbana",1.12987739108058
"vintage",1.12952618855197
"not_expensive",1.12934798578746
"potoroo",1.12934798578746
"sensation",1.12934798578746
"chashu",1.12889468250522
"hidden",1.12883126702014
"imaginative",1.12866375441804
"creamed",1.12826547048659
"wines",1.12824068005985
"urchin",1.12815899357175
"elevated",1.1279532064575
"not_outrageous",1.12746412799115
"bit_slower",1.12644684478114
"not_love",1.12553069498967
"atmosphere",1.12477106917655
"witty",1.12394692540335
"nosh",1.12328652403073
"grapefruit",1.12324582621887
"gargantuan",1.12304115751285
"semaine",1.12304115751285
"pricier",1.12264080242645
"subdued",1.1204213980757
"brioche",1.12000036530902
"hooray",1.11985827221538
"tasted_fresh",1.11971529103991
"pair",1.11867489178427
"sweet_potatoes",1.11823474402937
"colorado",1.11808141877262
"mimosa",1.11724180232171
"owned",1.11699081412098
"expansive",1.11684306765676
"hare",1.1166554938848
"ito",1.1166554938848
"marcus",1.1166554938848
"skyline",1.11616098121327
"whimsical",1.11616098121327
"crispy",1.11540019248784
"manly",1.11540019248784
"splendid",1.11148920321086
"pistachios",1.11121585449795
"admire",1.110780683347
"jonathan",1.11060465906123
"andouille",1.11018950744383
"hawaiian",1.11018950744383
"arugula",1.1099701355544
"throwback",1.10896806962735
"deist",1.10801606662333
"francine",1.10801606662333
"monitors",1.10801606662333
"tyler",1.10801606662333
"brewed",1.10757556045321
"modest",1.1075607608388
"swirl",1.1071564221197
"fried_green",1.10686414298847
"causal",1.10662820682229
"brewing",1.10579370591299
"east_coast",1.1052064967822
"cinnamon",1.10489464770656
"fri",1.10344494108816
"rajah",1.10311426392179
"bream",1.10244224258367
"jukebox",1.10244224258367
"transport",1.10175561208603
"kale",1.10168246588182
"acacia",1.10087604409319
"hanger",1.10079145846043
"aficionado",1.10033657572425
"downtown",1.10033657572425
"overlooking",1.09955948438327
"croissants",1.09945447203989
"alike",1.09923020839133
"aaron",1.09885303770965
"jesse",1.09854820113131
"em_glad",1.0980079844102
"acidity",1.09787334279435
"cravings",1.09754403357913
"norma",1.09690101400623
"cocktails",1.09680816098683
"pastor",1.09676681237663
"variety",1.09641431249053
"wayne",1.09622472232946
"sea_bass",1.09615415276319
"canyon",1.09600548843993
"fondue",1.09516053119755
"hangout",1.09495301509396
"goat",1.0945427167672
"inexpensive",1.09405771651944
"lyrics",1.09396821741769
"softness",1.09396821741769
"espresso",1.09375578144749
"choir",1.09326236489603
"brenner",1.09308372320844
"seared",1.09287649885085
"not_frozen",1.09278401855903
"menu_ha",1.09269793318101
"rabbit",1.09261760158146
"walnuts",1.09254246555801
"cheerful",1.09242437297973
"soirée",1.09217711664397
"farmers",1.09191390828654
"overwhelm",1.09191390828654
"prompt",1.09103257713497
"charlotte",1.0907429316815
"adventures",1.09029416454852
"bêtes",1.09029416454852
"pox",1.09029416454852
"zones",1.08917419304193
"pesto",1.08881733937562
"chad",1.08860162333913
"jennifer",1.08831210971121
"sooty",1.08759071573955
"apprehensive",1.08699556233751
"leticia",1.08622291677458
"lightning",1.08622291677458
"juan",1.08596968126711
"kick",1.08463527852015
"brice",1.08458037887957
"discovery",1.08401765756369
"sweets",1.08365821002711
"sooooooo",1.08315876713419
"snicker",1.08286843797492
"colourful",1.08284644334164
"verde",1.08268004132102
"fritters",1.08263469839754
"persian",1.08244247241306
"nice_touch",1.08240140688325
"spiced",1.08182318201643
"365",1.08168638354075
"curried",1.08143321351111
"leftovers",1.08052528208186
"lived",1.0803546283291
"cordon",1.07972320541618
"happy",1.0796817131249
"breads",1.07957945806396
"whim",1.07947648644181
"eaters",1.07911621571335
"bourdain",1.07857801817684
"croissant",1.07843392176924
"weather",1.07836258691399
"powerful",1.07818947250635
"fixings",1.07811507014392
"martin",1.07804732165129
"catered",1.07749009029947
"salsiccia",1.07659996749071
"teamwork",1.07659996749071
"wellington",1.07659996749071
"chocolaty",1.07557683782547
"cirque",1.07557683782547
"fried_egg",1.07550779226524
"hesitation",1.07542875326866
"routines",1.07533738194637
"tiger",1.07476466273039
"latte",1.07461028121231
"matt",1.07441829393983
"steven",1.07422630666736
"bruschetta",1.07384203469828
"blueberry",1.07253857064467
"lunch_specials",1.07236128744901
"situé",1.07236128744901
"vibe",1.07220853486319
"kelly",1.07206430986647
"dungeness",1.0719558484885
"spencer",1.07085723969227
"call_ahead",1.07066581543233
"bourbon",1.07023410769935
"pickled",1.06982729394582
"roe",1.06975286896181
"bargain",1.06955252356595
"belle",1.06944719492034
"eiffel",1.06858084308749
"smoked",1.06841666135267
"decent_price",1.06799455060846
"skewered",1.06769873940313
"david",1.06715173655976
"cheery",1.06711936952761
"jerk_chicken",1.06659858761703
"vouch",1.06547343238124
"traditional",1.06507697772522
"selections",1.06450590758911
"gmo",1.06432241150785
"jeremy",1.06432241150785
"amazed",1.06359140682145
"cleveland",1.06347715556744
"porter",1.06278070927256
"taro",1.06263142925645
"cain",1.06144894095867
"moscow",1.06130576115467
"enthusiast",1.06117117213891
"spicy_food",1.06107301323268
"griddled",1.06070491733433
"tatar",1.06070491733433
"vegetarian_options",1.06026227036794
"belgium",1.05995018833409
"aorta",1.05944097358695
"bestir",1.05681946062943
"dana",1.05681946062943
"torch",1.05681946062943
"fashioned",1.05627344914769
"serrano",1.05608188240748
"flowing",1.056058671904
"chewiness",1.05492741214705
"monster",1.05434689727177
"mignon",1.05365807829468
"earns",1.05349754344662
"joy",1.05331707712079
"valley",1.05330898639914
"monk",1.05325248398231
"fresh_fruit",1.05310293682475
"alarmed",1.05175933096724
"region",1.05162338718527
"classy",1.05067297544655
"marinated",1.05041988488019
"cones",1.04944367840997
"kudos",1.04918055594121
"samples",1.04811603761047
"julie",1.04744077203141
"humongous",1.04735921821751
"jasmine",1.04673271209752
"swears",1.0462055301185
"sous",1.04453640394944
"spicier",1.04450329597995
"ashley",1.04448213418502
"transplant",1.04411373359445
"belling",1.04382927701904
"intimidated",1.04203209142245
"beefy",1.0418135588726
"demi",1.04127763380985
"ox",1.04089856486303
"sooner",1.04075609599712
"galore",1.04032008049869
"not_a_huge",1.03944420596362
"gastronomic",1.03927223680088
"heartier",1.03927223680088
"gnocchi",1.03903757853274
"empanada",1.03899995229319
"quinoa",1.03886336944953
"carolina",1.03868732933992
"crisped",1.03868732933992
"authentic_mexican_food",1.03771665850001
"octopus",1.03677868394103
"shine",1.03657894198068
"camper",1.03649553324998
"alex",1.03616727041494
"loves",1.03595509037849
"cuisines",1.03563856390186
"pimento",1.03557086927454
"condensed",1.03460121524651
"chocolate_cake",1.03397190756199
"brad",1.03380560168506
"crunch",1.03354766304184
"anthony",1.03347983142633
"backup",1.03338178610087
"hurray",1.03329669571331
"unctuous",1.03329669571331
"ample",1.03283197767473
"portobello",1.03189776476015
"tons",1.03155389120696
"nice_atmosphere",1.03151494075792
"gastropod",1.03122115763248
"tammy",1.03122115763248
"pastries",1.03105880053102
"farm",1.03062860432237
"shawn",1.03055913255497
"hoof",1.02962126369517
"festive",1.0294992986865
"herbal",1.02944114318567
"choices",1.02843438785284
"sampling",1.02798281809672
"filling",1.02737411921912
"bottomless",1.02731633175159
"freundlich",1.02699312331725
"fresh_fish",1.02693646313943
"decorated",1.02573580699028
"not_break",1.02573580699028
"roberson",1.02573580699028
"secluded",1.02573580699028
"adobe",1.02501849190629
"doughnut",1.02339150909012
"contender",1.02334475671034
"crisp",1.02315883651789
"jalapeño",1.02300117470531
"parsnip",1.02282171446161
"porky",1.02259251617283
"bulgogi",1.02194137824764
"durian's",1.02162179400862
"madame",1.02162179400862
"teas",1.02162179400862
"liver",1.02131865620998
"super_sweet",1.02129528504182
"rake",1.02096729194336
"recommendation",1.01992091817261
"sauvignon",1.01978361799554
"detroit",1.01874198492147
"aloha",1.01830873930658
"hatch",1.01807134444911
"maya",1.01781827257276
"stein",1.01725844690687
"milkshakes",1.01699352940426
"stroll",1.01699352940426
"cider",1.01694775831743
"appreciative",1.0167837147422
"aufmerksam",1.0167837147422
"pbx",1.0167837147422
"cello",1.01661343037878
"grateful",1.01537458911056
"people_watching",1.01506315365984
"baguette",1.0127408343721
"winter",1.01268726263575
"pate",1.01231332019155
"windy",1.01212620728881
"cauliflower",1.01196335737785
"import",1.01153515304345
"roomy",1.01145055340292
"hamachi",1.01042857378307
"dips",1.0101939801707
"shave",1.01004872945276
"daikon",1.0099548751427
"sooooo",1.00965420414942
"pristine",1.00951824856985
"tina",1.00951824856985
"manginess",1.00895063402513
"organic",1.00888856523974
"natural",1.00807320135825
"contrast",1.00792382569143
"tradition",1.006981423789
"radish",1.00652329745452
"expand",1.00646907952799
"horseback",1.00621816400755
"downfall",1.00575345822225
"pastas",1.00556132025332
"kabob",1.00444158185213
"preserve",1.00434293948568
"firecracker",1.00359708965016
"foodies",1.00242306676091
"parmigiano",1.00123190485138
"bold",1.00111755330807
"gary",1.00080733228957
"glaze",1.00005800615793
"spiciness",0.999531106580558
"carson",0.999344025598541
"enormous",0.999180897589938
"bison",0.998999517496457
"greek_food",0.998627969514269
"mango",0.99859427809927
"reagan",0.998442842819311
"marco",0.997760518715036
"tenderloin",0.997380137786696
"architecture",0.996442311414109
"entertaining",0.995527749228281
"spin",0.994715980155308
"lisa",0.994652153351121
"nut",0.993328616439748
"dorian",0.992823703137053
"oiled",0.992823703137053
"pancetta",0.992823703137053
"shortcake",0.992823703137053
"smiling",0.99253281333027
"cheek",0.992272543503148
"gluten_free",0.992145702174803
"lou",0.992006736020129
"vegetarian_option",0.991965339772774
"europe",0.991894732463777
"worth",0.991726049538261
"reduction",0.991245725555049
"smiles",0.991112925461514
"steal",0.991058917624032
"hook",0.990398600747868
"unexpectedly",0.990398600747868
"thyme",0.989870052791251
"garnished",0.989246300544312
"mona",0.988926217154434
"mediterranean",0.988780576148064
"boucher",0.988534625773202
"collection",0.988380080806722
"flower",0.987904456297781
"menu_options",0.98758768661495
"chic",0.987192076477724
"snagged",0.986333992518108
"molten",0.985954433754844
"habenero",0.98577110945422
"ronald",0.98577110945422
"carney",0.985373450772269
"vacationing",0.985245258170851
"mumbo",0.984879402206965
"charbroiled",0.984848847203388
"abundant",0.984564628019169
"tartar",0.983556141116405
"bridge",0.982596343762104
"accompaniments",0.982024419060215
"underground",0.981418518633461
"rainy",0.981137521334097
"fried_pickles",0.980975345749893
"brew",0.980488547649398
"spam",0.979700522486718
"endless",0.979576581336131
"not_a_huge_fan",0.978657651963983
"importantly",0.978464544253722
"unwind",0.978118295032422
"introduced",0.977237421396838
"recommend",0.976678341470816
"gained",0.976656353875821
"nice_people",0.976461151505479
"terrasse",0.976367651210442
"frisk",0.975779935070206
"retro",0.975224869826649
"chatted",0.974763883437933
"heavier",0.974763883437933
"cabernet",0.974660591881955
"justice",0.97404233952516
"not_perfect",0.973445548531885
"regulars",0.972644019022669
"uniqueness",0.972543357452849
"paul",0.972495638992416
"lamb_chop",0.97142052912812
"chive",0.970810502784963
"atelier",0.969785230439797
"carb",0.969785230439797
"carnitas",0.969785230439797
"grape",0.969785230439797
"machaca",0.969785230439797
"vegas_strip",0.969043461432499
"homo",0.967902278344349
"soup_salad",0.967584926867588
"southwester",0.967046391028236
"sharing",0.966500919866604
"shout",0.966319265520741
"denis",0.966158804181897
"jazz",0.965920223507035
"garlicky",0.965066507116263
"leek",0.964843223678241
"flare",0.964764024851934
"pittsburgh",0.964361450059904
"spicy",0.964188507093278
"dainty",0.964025612265483
"taster",0.963568499711966
"minimalist",0.96322119631935
"soft",0.963043142185671
"bananas",0.963032574649223
"hahn",0.962217036510264
"qualm",0.96162577135952
"plantain",0.960676997047859
"reclaimed",0.960676997047859
"carmel",0.960309729572378
"amine",0.960114760418727
"gravitate",0.959478545285762
"path",0.959478545285762
"carbonate",0.959325627108402
"fattening",0.958487517867105
"sun_dried",0.958487517867105
"mural",0.95791692632303
"guitar",0.957379898987429
"medley",0.957092738537143
"smoky",0.956647038375312
"assorted",0.956201853473786
"feature",0.955924515922302
"laurent",0.955797586302178
"belgian",0.954970893386243
"desserts",0.954490058287652
"hog",0.954426248641627
"rico",0.954119069005663
"capitol",0.954040344576347
"cannot_say",0.953907364121419
"antipasti",0.953799351425375
"crepe",0.953649140780498
"creamier",0.953634548548938
"brochette",0.952756794098348
"capo",0.952756794098348
"intérieur",0.952756794098348
"shaved",0.95253621849807
"patient",0.95252224263359
"soooooo",0.952506375916856
"rites",0.951778148331598
"beets",0.951426447509172
"wide",0.950822901148631
"dart",0.950465973065866
"gobi",0.950417723172324
"recommends",0.949626566829699
"diego",0.949439566239623
"consistently",0.94933447499892
"adam",0.949291705307936
"couch",0.94873960072815
"hands",0.94859271237073
"green_tea",0.948095923552948
"fattier",0.948026672892389
"museum",0.948026672892389
"takoyaki",0.94761613407074
"danish",0.947333725199797
"dimmed",0.947127558944149
"hurricane",0.946970432234748
"ref",0.946746757742542
"scratch",0.946342574011011
"cute",0.945567261467482
"selection",0.944550726737726
"happy_hour_special",0.944116572698881
"grit",0.943207388232973
"minor",0.943081546177069
"sarah",0.943081546177069
"reaps",0.942640891321248
"tucson",0.942640891321248
"thai_food",0.941938269174995
"poppy",0.941809942164558
"petite",0.941426719037501
"artery",0.941127618060284
"pillow",0.94085036763269
"tapenade",0.940773820376587
"areal",0.939657996912617
"parallax",0.939657996912617
"ricardo",0.939657996912617
"bucco",0.938660406398472
"gigantic",0.938523688421383
"nona",0.93802949780304
"drinker",0.937464266315978
"bombay",0.9364529720693
"generous",0.935519042198109
"ranging",0.935227521393914
"caribbean",0.934832124265242
"music_playing",0.934626308640854
"enthusiastic",0.934255433938334
"contrasting",0.934180318089493
"proportioned",0.933908524865445
"heritage",0.933836309274514
"elite",0.933352296872044
"win",0.932684100262806
"andre",0.932484846072812
"bbq_chicken_pizza",0.932484846072812
"jeff",0.931788943379398
"includes",0.930548051527183
"drizzled",0.929459779639665
"berries",0.92889827065291
"lotus",0.928827945644676
"emerald",0.928246166031109
"vegas",0.928168493883748
"styles",0.927444253590787
"dusted",0.926684547068377
"tokyo",0.926491853725931
"arizona",0.925771431853996
"tummy",0.925671990480669
"flaming",0.925447037701682
"kensington",0.924841324686135
"tour",0.924460282670419
"nicely_decorated",0.924121531192322
"nightly",0.923850497839713
"eyeing",0.922668955449921
"shopping_centre",0.921600664514622
"soft_shell_crab",0.921388621890414
"exterior",0.921198799365706
"andreas",0.920828475958129
"christian",0.920828475958129
"crustacean",0.920828475958129
"provolone",0.920345667728527
"wee",0.919730790880065
"ambiance",0.918828357138953
"not_overly",0.918794261782991
"piano",0.918699921415448
"kid_friendly",0.917632865352276
"james",0.917174986817706
"michael",0.917052008221114
"mama",0.917023546853336
"juiciness",0.916028794146201
"anniversary",0.915233418303082
"style",0.914388839473219
"scenery",0.914263393939515
"aha",0.914048409673658
"deals",0.913990940415997
"def",0.913130873052207
"tonkotsu",0.912758681263349
"daniel",0.912577337562342
"germany",0.912577337562342
"not_on",0.912577337562342
"spirits",0.912577337562342
"reconstructed",0.9121305754157
"generosity",0.911762410313375
"menu_option",0.911434967761872
"sukiyaki",0.911037125061796
"spain",0.910923930253745
"steve",0.909701940848659
"outdoors",0.909389981920356
"solid",0.909289703593777
"tyros",0.907945119515584
"mighty",0.907545635594886
"swift",0.907120584703262
"kbps",0.906972790727468
"picky",0.906626767828454
"bianco",0.90596939712184
"wooden",0.903553456067793
"cheesecakes",0.901998955003641
"agreeable",0.901671485073998
"trips",0.901575819701293
"somme",0.900981143060155
"remarkable",0.900784147200125
"ron",0.90066981234803
"depending",0.900481210241567
"butcher",0.900239186690137
